recipeId,title,sourceCategory,categoryStatus,categoryId,ingredientCount,ingredientShape,matchedIngredientCount,unmatchedIngredientCount,stepCount,completeV2StepCount,sourceLinked,conversionStatus,blockers
1b1c83cc-52a1-42cc-bfb4-384cd570634e,크랜베리 소보로 떡,후식,mapped,dessert,5,legacy_strings,0,5,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
3b4e6d31-84bb-4aa8-944f-8e8770b1bcf1,양배추감자전,반찬,mapped,side,16,legacy_strings,0,16,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
ec4994ce-db50-4406-8f83-eb296142627f,블랙빈 곤약국수,일품,mapped,other,11,legacy_strings,0,11,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
607e57ac-4d53-4138-83c4-6d035dae10cc,닭가슴살 브로콜리 만두,일품,mapped,other,12,legacy_strings,0,12,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
fdc992bc-789b-40f9-924f-98ad04df0d68,함초 냉이 국수,일품,mapped,other,17,legacy_strings,0,17,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
d1d9b5a6-a9c6-4f23-9871-879aa69435f2,된장 두부찌개,국&찌개,unresolved,,11,legacy_strings,0,11,3,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
73790154-a6c1-4d16-b62a-1a15b4664edf,돌나물 샐러드,반찬,mapped,side,8,legacy_strings,0,8,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
c56d881f-0e4c-4e64-b02f-47789b9f14e8,매생이순두부탕,국&찌개,unresolved,,9,legacy_strings,0,9,3,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
d7f351a4-5827-40be-82e5-818bb8ee6c89,석류 보쌈김치,반찬,mapped,side,11,legacy_strings,0,11,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
649744ac-17a9-4b2d-ac9e-ca779f0c5c07,새우 두부 계란찜,반찬,mapped,side,11,legacy_strings,0,11,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
06bd1b81-3731-4c84-9b49-b117c53fb210,부추 콩가루 찜,반찬,mapped,side,11,legacy_strings,0,11,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
2d74d175-97db-45de-902b-9e268960d595,방울토마토 소박이,반찬,mapped,side,12,legacy_strings,0,12,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f40b458b-e515-4d74-a6ec-20f59b554062,순두부 사과 소스 오이무침,반찬,mapped,side,6,legacy_strings,0,6,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
38b919e6-ec22-43a0-8f35-f4dc7d455dba,사과 새우 북엇국,국&찌개,unresolved,,9,legacy_strings,0,9,3,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
242be1bb-ff02-4302-9448-c38bd86bed82,저염 된장으로 맛을 낸 황태해장국,국&찌개,unresolved,,11,legacy_strings,0,11,3,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
88454e89-fa88-41e9-8010-e599dac64636,된장국,국&찌개,unresolved,,8,legacy_strings,0,8,3,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
879bd8ab-9fe3-49a5-a634-002a3869faab,표고버섯 청경채국,국&찌개,unresolved,,10,legacy_strings,0,10,3,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
87d5fbf2-8d6c-4795-87a4-de46ef34db63,치커리샐러드와 올리브 마늘 소스,반찬,mapped,side,8,legacy_strings,0,8,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b4b3492f-8c69-46a3-bb95-b3292df43ecc,비타 오이 물김치,반찬,mapped,side,10,legacy_strings,0,10,0,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|steps_missing
de7718d3-7f05-4b9b-8248-afc7c9cda353,청국장 시래기전,반찬,mapped,side,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
0a0aadfd-f017-4ece-ad79-ca90d08496e7,톡톡! 오미자 펀치,후식,mapped,dessert,6,legacy_strings,0,6,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
097c39b8-14c7-4f94-a14c-dd2cfcf25de1,카레소스를 얹은 두부 스테이크,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
49066974-fc05-47a5-a75e-4857f00ae0e4,녹차 파나코타,후식,mapped,dessert,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
788f5f3a-19b5-474a-bc93-09eb9242d8c4,꽃설기,후식,mapped,dessert,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
18edd938-6f81-4dd9-a4b6-b2eb522bf2c1,비트무절임,반찬,mapped,side,8,legacy_strings,0,8,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
a9851b12-1ca9-4c62-a82e-1a7c3bc1ff7d,스트로베리 샐러드,반찬,mapped,side,8,legacy_strings,0,8,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b3a8e31b-97b1-4701-a268-d48bdc0911be,시금치 우유 소스와 그린매쉬드포테이토,반찬,mapped,side,10,legacy_strings,0,10,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
99cbc385-dd6a-4569-8d48-cfd066a9c19d,버섯구이와 두부타르타르 소스,반찬,mapped,side,14,legacy_strings,0,14,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
32694962-25b9-4a44-88e4-8f2135d0ab5b,부대된장찌개,국&찌개,unresolved,,16,legacy_strings,0,16,3,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
66ce4cba-4dc7-4e6f-a781-2a937dc864e0,구운채소와 간장레몬 소스,반찬,mapped,side,15,legacy_strings,0,15,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
913951d2-bd26-4aef-9276-254833dba0aa,브로콜리 컬리플라워 샐러드와 두유 요거트 소스,반찬,mapped,side,14,legacy_strings,0,14,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
7c83bcb5-ccce-4754-b267-79addd1ba351,오렌지와 당근 만남주스,후식,mapped,dessert,4,legacy_strings,0,4,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
80aeb6bf-b72b-43bb-9784-e22dbafe87a1,칠곡석류국수,일품,mapped,other,13,legacy_strings,0,13,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
2aec077b-ee9d-4331-a4d2-1c8ba9fd22bb,유자 대구조림,반찬,mapped,side,12,legacy_strings,0,12,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
3767046d-ad89-46ca-9d70-90df4c5239ae,파프리카 물김치,반찬,mapped,side,14,legacy_strings,0,14,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b99a2fe3-c71d-4599-9913-f5c0c7c3f536,고추장 라따뚜이,반찬,mapped,side,14,legacy_strings,0,14,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
d5e18da2-8c60-4fc6-b64b-c9f9315bce62,민들레 샐러드,반찬,mapped,side,8,legacy_strings,0,8,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
358fd96e-82a9-438b-bba3-7a84aad33c24,토마토 가지 카프레제,후식,mapped,dessert,9,legacy_strings,0,9,3,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
9cb3b217-b911-4747-b6e2-8a9a857ac54b,우렁된장소스 배추롤,일품,mapped,other,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
01d9d6dd-43db-4d22-8197-05b8c4e1a17b,인삼떡갈비,반찬,mapped,side,19,legacy_strings,0,19,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
0ecf64fb-0aeb-46b7-8ce4-4d0ed4a7f992,초계탕과 사색곤약,반찬,mapped,side,16,legacy_strings,0,16,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f1c73f02-1dc3-45a9-8d58-415601ce6436,호박잎 삼계탕,일품,mapped,other,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
fa46a91b-2abf-4108-84f6-b6737bc0b16a,황태미역 곤약스프,국&찌개,unresolved,,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
d230f347-18b7-47e9-af03-d17f2018a2e8,훈제오리가슴살 샐러드,반찬,mapped,side,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
8fd800da-0af1-4fd1-b280-4db7853ad4e5,토란순두부찌개,국&찌개,unresolved,,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f0649921-3d4f-4cee-89ec-263f9f4e8c43,훈제오리가슴살크러스트,반찬,mapped,side,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
a042770a-6a89-4e48-b0b0-9921ac98f91f,간장소스를 곁들인 새우전복찜,반찬,mapped,side,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
80b2523e-46f5-49e8-a2bc-4b7e587dc15c,검은콩국수,일품,mapped,other,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
99f93d5f-d4e0-45bb-b51a-c7a10c13bb16,겨자소스로 구운 산마샐러드,반찬,mapped,side,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
204837f6-ff5a-4341-afa3-bcb01d3e1483,맛간장삼치구이,반찬,mapped,side,8,legacy_strings,0,8,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b0c7fb12-4842-46fd-ac57-d61ab7befdd3,닭고기김치찌개,국&찌개,unresolved,,18,legacy_strings,0,18,5,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
9afee80f-1791-4b4d-aa24-a86f4a055868,완자김치찌개,국&찌개,unresolved,,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
eb98de59-e934-4bad-a636-94e18d49bb6b,백김치콩비지찌개,국&찌개,unresolved,,7,legacy_strings,0,7,5,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
30e99587-98c1-47ef-bbcd-e3461e7d2273,오징어김치찌개,국&찌개,unresolved,,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
ce221181-a745-456e-a429-f99367d69795,삼겹살꼬치구이,반찬,mapped,side,12,legacy_strings,0,12,5,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
7bfc45c4-f5d6-4917-a1e3-aa6b75e985fb,해물김치찌개,국&찌개,unresolved,,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e6938cbe-0136-43a2-a93b-109a0d859ac5,맑은부대찌개,국&찌개,unresolved,,19,legacy_strings,0,19,5,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
75156373-3367-4ed1-be78-4acbe3df10b5,나가사키부대찌개,국&찌개,unresolved,,25,legacy_strings,0,25,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
c608940a-a02a-4a4f-8eb7-0bbc64c28c21,삼계부대찌개,국&찌개,unresolved,,22,legacy_strings,0,22,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
6d820753-2b54-498a-9a3c-3b6cfafad380,쑥갓부대찌개,국&찌개,unresolved,,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
94c4c47d-5327-4aac-aa3d-610d83ca1885,들깨순두부찌개,국&찌개,unresolved,,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
5d43a63e-3605-42ef-a2fb-b7e376c28d9d,백태순두부찌개,국&찌개,unresolved,,16,legacy_strings,0,16,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
5bc71553-6138-4f19-b782-eafd396deca3,버섯순두부찌개,국&찌개,unresolved,,17,legacy_strings,0,17,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f82a2f20-d196-4a89-973e-0e3e30628880,곤약 콩조림,반찬,mapped,side,0,missing,0,0,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|ingredients_missing|step_v2_fields_missing
b1c36d68-f372-4650-b4fa-51c20ffcca83,토마토스프파스타,일품,mapped,other,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
0cd4a5ca-e8ee-4cf4-97b1-02aee0e75cd9,다이어트국수,일품,mapped,other,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
96300a19-b524-4566-bc61-8d36184369bf,오징어구이,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
88257884-0497-4696-a5cc-16ef4fb261dd,배숙구이,후식,mapped,dessert,5,legacy_strings,0,5,5,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
371f2aae-f908-4bff-a762-650a9bc8209e,새우아욱죽,밥,mapped,rice,5,legacy_strings,0,5,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e0074734-5419-491b-bf70-6442dcacab40,웰빙스테이크,일품,mapped,other,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
d849ad5a-2692-416b-be40-a94473e740a2,오징어콩순대,일품,mapped,other,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
6333539f-dd67-403a-9c49-d5dc8dc34dff,토마토소고기장조림,반찬,mapped,side,10,legacy_strings,0,10,5,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
59bd5958-265f-4aee-b99e-41eda5dd54fc,토마토소고기찜,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
8af5e6f3-890c-496b-90f6-6b402a4badff,까르보나라뇨끼,일품,mapped,other,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
ebd03bc4-cc67-4619-b32b-6179c42600db,호박죽,일품,mapped,other,8,legacy_strings,0,8,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
5736fe7b-c000-4945-8bf7-c1f46c44b4ca,라이스버거떡갈비,반찬,mapped,side,17,legacy_strings,0,17,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b01feb7f-40be-4832-a881-b0eb2018d703,고추김치,반찬,mapped,side,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
1546c0e3-7659-486f-a538-390ab91162a4,누룽닭,반찬,mapped,side,20,legacy_strings,0,20,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
4c96b00e-4c13-4e5a-9f93-2f05437ac84c,광어스테이크,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
74787fcc-399d-494f-a4ce-4c34d9ba0601,치즈감자크로켓,후식,mapped,dessert,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
c45c0f7f-92d2-44ce-b154-97c2a32f29a2,민어매운탕,국&찌개,unresolved,,22,legacy_strings,0,22,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
ea6b3363-ad00-4923-ae0f-5dd943daca43,코코넛밀크카레,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
7d85aab9-a201-415b-9905-adb845faf6c9,소고기리조또롤,밥,mapped,rice,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
19968557-cbbc-46e7-a50d-ff55475abda6,둥지튀김,반찬,mapped,side,16,legacy_strings,0,16,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
98c6a6b1-2e58-45a9-89a7-9da0b5a6f36e,새우와스테이크,일품,mapped,other,18,legacy_strings,0,18,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
2e2d8834-c3a1-4f1a-8ba0-f6a19f4edad6,함초삼겹,반찬,mapped,side,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
228aba39-58c0-4277-87c6-58d6a0815f90,햄버거스테이크,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
3e08cef9-5f7f-4b11-a77f-3baa9b94e80d,유자삼치구이,반찬,mapped,side,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
5d39a17b-84d8-40c1-ade5-747b6f41dd54,냉토마토파스타,일품,mapped,other,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
